,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,No_Die,Reinforcement,Unnamed: 0_x,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,lithography_Chamber,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Range_check,Unnamed: 0_y,Etching_Chamber,Process 3,Temp_Etching,Source_Power,Selectivity,Thin Film 4,Thin Film 3,Thin Film 2,Thin Film 1,Etching_rate,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Target,Error_message,target_binom,Chamber_Route
713,2,Oxidation,wet,1279.1983197,H2O,45.18,0.217,24.0,710.377,NOLSM7142712,False,713,3,Photo,1.0595565736166428,19.94,14.854,20.002,197.693,90.0,497.693,3953.86,4942.325,4.949,90.172,30.003,1,60.745,H,405,521.477,107.325,False,713,1,Etching,71.038,51.2,1.03,252.0,266.76,303.19,360.15,2.7037499999999994,1,Implantation,9419710000000000.0,2.753173e+16,8.20335e+16,3.005917e+17,5.99998e+17,32568.434,103.0,907.0,154,102,none,0.0,route_23111
714,2,Oxidation,wet,1281.471833,H2O,45.2,0.218,25.0,715.375,NOLSM7152713,False,714,3,Photo,1.04838116890887,17.527,15.053,19.994,197.488,90.0,497.488,3949.758,4937.197,4.947,90.178,29.999,2,54.352,H,405,509.597,108.454,True,714,2,Etching,71.537,51.137,1.028,238.0,252.39,288.86,345.77,2.6942499999999994,2,Implantation,6073664000000000.0,1665649000000.0,407481080828.0,2.988287e+17,5.99998e+17,32567.933,102.843,902.0,154,84,none,0.0,route_23222
718,3,Oxidation,wet,1279.0497353,H2O,45.11,0.218,25.0,710.706,NOLSM7192717,False,718,2,Photo,0.9658669378963743,18.092,15.055,19.999,198.239,90.001,498.239,3964.788,4955.985,4.923,89.66,30.001,1,62.882,H,405,507.903,106.946,False,718,1,Etching,71.071,50.825,1.021,186.0,199.62,236.03,293.28,2.6819999999999995,1,Implantation,4733234000000000.0,1.467248e+16,40416560000000.0,3.023318e+17,6.00001e+17,32545.179,102.062,894.0,153,54,none,0.0,route_32111
719,3,Oxidation,wet,1272.1821576,H2O,45.12,0.218,25.0,718.782,NOLSM7202718,False,719,2,Photo,1.0290389579309047,17.431,15.049,19.999,197.631,90.002,497.631,3952.625,4940.782,4.928,89.956,30.004,2,55.138,H,405,509.286,108.361,False,719,2,Etching,71.878,50.846,1.021,316.0,329.61,366.16,423.2600000000001,2.6815000000000024,2,Implantation,6168797000000000.0,4.005413e+16,194242040.49,3.022737e+17,6e+17,32551.638,102.116,903.0,153,132,none,0.0,route_32222
720,3,Oxidation,wet,1277.0826654,H2O,45.09,0.22,27.0,718.57,NOLSM7212719,False,720,3,Photo,1.1066300278637242,15.179,15.168,20.003,197.591,89.999,497.591,3951.826,4939.783,4.936,89.9,30.003,1,57.793,H,405,516.043,107.711,False,720,3,Etching,71.857,51.09,1.027,228.0,243.42,279.98,337.39,2.7347499999999996,3,Implantation,1.110951e+16,1.035394e+17,3.331233e+16,2.986369e+17,6.00001e+17,32445.897,102.725,903.0,154,147,none,0.0,route_33133
721,3,Oxidation,wet,1276.8710849,H2O,45.12,0.221,28.0,719.687,NOLSM7222720,False,721,3,Photo,0.9738670746508488,15.553,14.951,20.004,197.746,90.0,497.746,3954.911,4943.639,4.947,89.884,30.003,3,60.378,H,405,520.129,107.796,False,721,1,Etching,71.969,51.165,1.029,227.0,241.95,278.48,335.54,2.7135000000000007,1,Implantation,1.037059e+16,9.814752e+16,6.212981e+17,3.000548e+17,5.999994e+17,32439.106,102.912,903.0,154,99,none,0.0,route_33311
722,1,Oxidation,wet,1275.5826693,H2O,45.18,0.222,29.0,721.081,NOLSM7232721,False,722,1,Photo,0.9306227456879606,14.349,14.974,20.004,197.657,90.001,497.657,3953.15,4941.437,4.936,89.896,29.998,1,53.136,H,405,508.784,108.361,True,722,1,Etching,72.108,51.182,1.03,231.0,244.78,281.33,338.39,2.6847499999999997,1,Implantation,1.292923e+16,1.222853e+17,7.338509e+16,3.018835e+17,5.999997e+17,32451.317,102.955,903.0,154,108,none,0.0,route_11111
723,1,Oxidation,wet,1277.551834,H2O,45.19,0.222,29.0,717.858,NOLSM7242722,False,723,1,Photo,1.0975059402724832,16.591,14.907,20.001,197.175,90.0,497.175,3943.491,4929.364,4.932,89.681,30.006,2,60.551,H,405,520.598,107.767,False,723,2,Etching,71.786,51.099,1.027,242.0,255.66,292.16,349.54999999999995,2.688749999999999,2,Implantation,8022409000000000.0,2.415117e+16,4.67936e+17,2.991807e+17,6.000018e+17,32458.957,102.748,903.0,154,96,none,0.0,route_11222
724,1,Oxidation,wet,1277.7814702,H2O,45.12,0.222,29.0,718.895,NOLSM7252723,False,724,1,Photo,1.1288825450007691,11.384,15.104,19.998,197.045,89.999,497.045,3940.893,4926.116,4.93,89.703,29.997,3,60.87,H,405,516.572,107.709,False,724,3,Etching,71.889,51.128,1.028,221.0,235.65,272.15,329.08,2.7019999999999995,3,Implantation,1.918883e+16,1526089000000000.0,8.96996e+17,2.995303e+17,5.999992e+17,32453.215,102.821,903.0,154,81,none,0.0,route_11333
725,1,Oxidation,wet,1277.1782512,H2O,45.13,0.223,30.0,718.567,NOLSM7262724,False,725,2,Photo,0.9881151814560932,17.44,15.081,19.998,197.415,90.001,497.415,3948.304,4935.38,4.931,89.589,29.996,1,56.873,H,405,505.309,107.784,False,725,3,Etching,71.857,51.073,1.027,176.0,190.31,226.78,283.74,2.6935000000000002,3,Implantation,6183127000000000.0,5976010000000000.0,107351800000000.0,3.013529e+17,6.000012e+17,32457.056,102.682,903.0,154,57,none,0.0,route_12133
726,1,Oxidation,wet,1270.3423481,H2O,45.11,0.223,30.0,724.096,NOLSM7272725,False,726,2,Photo,1.1162883126207284,20.293,15.03,19.997,197.203,90.001,497.203,3944.064,4930.08,4.934,89.797,30.009,2,60.919,H,405,519.998,107.722,False,726,2,Etching,72.41,51.138,1.028,361.0,375.2,411.81,469.07,2.7017499999999997,2,Implantation,5252294000000000.0,470934600000000.0,26062980000000.0,3.006096e+17,6.000007e+17,32553.025,102.845,903.0,154,144,none,0.0,route_12222
727,1,Oxidation,wet,1273.844301,H2O,45.15,0.223,30.0,719.496,NOLSM7282726,False,727,2,Photo,1.0286244209302722,19.651,14.961,20.006,197.314,89.999,497.314,3946.284,4932.855,4.932,89.605,29.987,3,60.877,H,405,519.03,107.689,False,727,1,Etching,71.95,51.169,1.029,275.0,289.34,325.9,382.92,2.6980000000000004,1,Implantation,1.405016e+16,1.104989e+17,2.30669e+17,3.005213e+17,6.000016e+17,32658.812,102.923,903.0,154,132,none,0.0,route_12311
729,1,Oxidation,wet,1278.5025804,H2O,45.12,0.224,31.0,722.525,NOLSM730281,False,729,3,Photo,1.129583411682251,19.276,15.02,19.998,197.261,90.0,497.261,3945.214,4931.517,4.944,89.903,30.014,2,52.115,H,405,518.52,108.787,True,729,2,Etching,72.253,51.479,1.037,234.0,247.98,284.54,341.98999999999995,2.699749999999999,2,Implantation,2329571000000000.0,361693100000000.0,1035153000000000.0,2.994054e+17,5.999998e+17,32771.764,103.697,902.0,156,99,none,0.0,route_13222
730,1,Oxidation,wet,1278.5999316,H2O,45.16,0.224,31.0,723.08,NOLSM731282,False,730,3,Photo,0.9324432896288826,13.173,14.911,20.004,197.84,90.0,497.84,3956.792,4945.99,4.945,89.915,29.985,3,54.149,H,405,501.252,108.945,True,730,3,Etching,72.308,51.797,1.045,209.0,223.39,259.9,316.88,2.697,3,Implantation,1.568585e+16,1.469665e+17,8.607943e+17,3.016162e+17,5.999993e+17,32767.878,104.492,901.0,157,51,none,0.0,route_13333
731,2,Oxidation,wet,1278.8357592,H2O,45.19,0.225,32.0,719.235,NOLSM732283,False,731,1,Photo,1.0301244465717363,15.552,14.97,19.999,197.623,90.0,497.623,3952.46,4940.576,4.938,89.801,29.999,1,55.039,H,405,505.911,108.057,False,731,3,Etching,71.924,51.22,1.03,269.0,283.37,319.88,376.9,2.6974999999999993,3,Implantation,1.033091e+16,5548052000000000.0,4.067639e+16,3.009726e+17,5.999985e+17,32767.951,103.05,901.0,155,90,none,0.0,route_21133
732,2,Oxidation,wet,1281.9241074,H2O,45.2,0.225,32.0,724.821,NOLSM733284,False,732,1,Photo,1.0692234055282994,20.107,15.01,20.0,197.55,90.0,497.55,3950.994,4938.743,4.944,89.835,30.003,2,53.721,H,405,521.053,108.59,True,732,2,Etching,72.482,51.299,1.032,261.0,277.17,313.78000000000003,371.09,2.752249999999999,2,Implantation,5249910000000000.0,9552697000000000.0,1.920297e+16,2.998399e+17,6.000015e+17,32757.689,103.247,902.0,155,132,none,0.0,route_21222
733,2,Oxidation,wet,1276.061577,H2O,45.22,0.223,30.0,718.628,NOLSM734285,False,733,1,Photo,1.0830099659823245,10.45,15.07,19.997,197.427,90.0,497.427,3948.538,4935.673,4.946,89.931,30.013,3,57.992,H,405,518.858,108.69,False,733,1,Etching,71.863,51.602,1.04,312.0,327.63,364.2,421.28,2.7319999999999993,1,Implantation,2.153688e+16,2414465000000000.0,187664300000000.0,2.990665e+17,5.999993e+17,32758.759,104.005,903.0,156,156,none,0.0,route_21311
734,2,Oxidation,wet,1276.3955004,H2O,45.25,0.225,32.0,720.697,NOLSM735286,False,734,2,Photo,1.020949076052582,14.487,14.923,20.0,197.695,90.0,497.695,3953.901,4942.376,4.945,89.812,30.011,1,47.802,H,405,514.913,109.247,True,734,1,Etching,72.07,51.533,1.038,265.0,278.2,314.75,371.69,2.66725,1,Implantation,1.284569e+16,1.363434e+16,4.692706e+17,2.98862e+17,6.000009e+17,32951.237,103.832,903.0,156,117,none,0.0,route_22111
735,2,Oxidation,wet,1275.2006133,H2O,45.26,0.225,32.0,719.265,NOLSM736287,False,735,2,Photo,1.0227482521068736,15.464,15.04,19.996,197.647,90.0,497.647,3952.935,4941.169,4.942,89.843,29.998,2,48.059,H,405,510.959,109.347,True,735,2,Etching,71.927,51.814,1.045,210.0,224.76,261.31,318.47,2.7117500000000008,2,Implantation,1.065457e+16,79187560000000.0,256269300000000.0,3.001302e+17,5.999995e+17,32572.985,104.536,903.0,157,123,none,0.0,route_22222
736,2,Oxidation,wet,1278.9800751,H2O,45.26,0.225,32.0,715.88,NOLSM737288,False,736,2,Photo,0.9422682439016052,15.583,14.88,19.998,197.687,90.0,497.687,3953.73,4942.163,4.943,89.845,30.0,3,43.899,I,365,464.994,109.971,True,736,3,Etching,71.588,51.84,1.046,202.0,216.33,252.82,310.09000000000003,2.7022500000000007,3,Implantation,1.047645e+16,1049548000000000.0,5.404062e+17,2.995682e+17,6.000004e+17,32547.768,104.6,903.0,157,99,none,0.0,route_22333
737,2,Oxidation,wet,1282.139237,H2O,45.21,0.225,32.0,726.383,NOLSM738289,False,737,3,Photo,1.0561419853330825,15.388,14.948,20.004,197.725,90.0,497.725,3954.506,4943.133,4.943,89.89,30.005,1,54.947,I,365,478.745,109.048,True,737,3,Etching,72.638,51.816,1.045,317.0,331.94,368.64,425.86,2.7215000000000003,3,Implantation,1.084635e+16,1.083809e+17,3.44836e+17,3.006498e+17,6.000006e+17,32547.251,104.54,899.0,157,192,none,0.0,route_23133
738,2,Oxidation,wet,1274.5250015,H2O,45.22,0.224,31.0,720.264,NOLSM7392810,False,738,3,Photo,0.9877220123420912,15.515,14.951,20.002,197.719,90.0,497.719,3954.381,4942.976,4.942,89.825,30.001,2,45.406,I,365,472.416,108.769,True,738,2,Etching,72.026,51.692,1.042,162.0,176.47,212.99,270.16,2.7040000000000006,2,Implantation,1.052823e+16,7.19429e+16,5.547434e+16,2.983236e+17,6.000001e+17,32234.854,104.23,898.0,156,72,none,0.0,route_23222
740,3,Oxidation,wet,1283.9851071,H2O,45.28,0.225,32.0,724.499,NOLSM7412812,False,740,1,Photo,0.980285987794663,16.313,14.958,20.005,197.662,89.999,497.662,3953.236,4941.545,4.953,89.986,29.991,1,48.646,I,365,473.707,108.626,True,740,1,Etching,72.45,51.518,1.038,249.0,264.3,300.92,358.29,2.7322500000000005,1,Implantation,8746548000000000.0,8.621174e+16,3.449629e+17,3.005335e+17,6.000005e+17,32453.91,103.794,898.0,156,129,none,0.0,route_31111
741,3,Oxidation,wet,1283.3630391,H2O,45.26,0.226,33.0,727.814,NOLSM7422813,False,741,1,Photo,1.0704200071796095,12.416,14.984,20.005,198.028,90.0,498.028,3960.561,4950.702,4.951,90.041,30.014,2,46.855,I,365,478.684,108.5,True,741,2,Etching,72.781,51.407,1.035,237.0,251.88,288.52,345.91,2.7227500000000004,2,Implantation,1.728803e+16,1.403345e+17,1.004486e+18,3.010751e+17,5.999988e+17,32459.947,103.517,898.0,155,117,none,0.0,route_31222
742,3,Oxidation,wet,1274.8036515,H2O,45.24,0.226,33.0,722.683,NOLSM7432814,False,742,1,Photo,0.9978973999555548,12.698,15.012,20.001,197.95,90.001,497.95,3958.994,4948.743,4.951,90.028,30.0,3,38.535,I,365,466.091,108.45,True,742,3,Etching,72.268,51.404,1.035,257.0,271.23,307.79,365.03,2.7007499999999993,3,Implantation,1.668517e+16,1.308587e+17,2414846000000000.0,2.994405e+17,6.000003e+17,32451.735,103.511,893.0,155,81,none,0.0,route_31333
743,3,Oxidation,wet,1278.6174272,H2O,45.35,0.226,33.0,727.582,NOLSM7442815,False,743,2,Photo,0.989328877416708,12.151,14.957,19.999,197.986,90.0,497.986,3959.721,4949.651,4.947,89.577,30.003,1,46.565,I,365,475.186,108.282,True,743,3,Etching,72.758,51.384,1.035,285.0,298.91,335.6,392.73,2.6932500000000004,3,Implantation,1.782448e+16,1.228572e+16,1.498824e+17,2.98324e+17,5.999995e+17,32446.311,103.461,884.0,155,144,none,0.0,route_32133
744,3,Oxidation,wet,1277.4935337,H2O,45.31,0.226,33.0,726.818,NOLSM7452816,False,744,2,Photo,1.0089146823022617,11.544,15.084,20.001,196.989,89.999,496.989,3939.779,4924.724,4.928,89.666,30.001,2,39.769,I,365,467.049,108.361,True,744,2,Etching,72.682,51.336,1.033,307.0,322.33,359.01,416.07,2.72675,2,Implantation,1.894166e+16,4.39813e+16,1.099472e+18,2.987816e+17,5.999993e+17,32461.916,103.339,885.0,155,138,none,0.0,route_32222
745,3,Oxidation,wet,1269.2360096,H2O,45.34,0.225,32.0,713.605,NOLSM7462817,False,745,2,Photo,1.0519966153267577,12.262,14.992,19.999,197.14,90.0,497.14,3942.793,4928.491,4.902,89.52,30.002,3,38.212,I,365,470.372,107.954,True,745,1,Etching,71.36,51.034,1.026,319.0,332.43,369.01,426.13,2.67825,1,Implantation,1.730546e+16,1.30198e+16,4875516000000000.0,2.982447e+17,6.000002e+17,32461.009,102.584,885.0,154,171,none,0.0,route_32311
746,3,Oxidation,wet,1274.6674893,H2O,45.47,0.224,31.0,726.633,NOLSM7472818,False,746,3,Photo,1.2027299611959177,19.518,15.019,20.001,196.262,89.999,496.262,3925.23,4906.538,4.904,89.125,29.991,1,43.699,I,365,474.855,107.961,True,746,1,Etching,72.663,51.236,1.031,169.0,183.65,220.33,277.64,2.7159999999999997,1,Implantation,1.454065e+16,1.310033e+16,8.702955e+17,2.999457e+17,5.999999e+17,32451.238,103.09,881.0,155,129,none,0.0,route_33111
747,3,Oxidation,wet,1282.9336088,H2O,45.52,0.224,31.0,719.265,NOLSM7482819,False,747,3,Photo,1.173571343099882,10.998,15.042,20.002,196.017,90.0,496.017,3920.345,4900.431,4.917,89.055,30.002,2,35.76,I,365,464.567,107.98,True,747,2,Etching,71.927,51.247,1.031,269.0,283.75,320.31,377.61,2.71525,2,Implantation,1.994389e+16,1.062804e+17,3339563000000000.0,2.994151e+17,6.000002e+17,32360.3,103.119,881.0,155,87,none,0.0,route_33222
748,3,Oxidation,wet,1275.5891139,H2O,45.44,0.226,33.0,722.546,NOLSM7492820,False,748,3,Photo,1.2795133250141029,18.719,14.999,20.0,196.31,90.0,496.31,3926.195,4907.744,4.907,89.193,30.007,3,40.919,I,365,479.261,107.893,True,748,3,Etching,72.255,51.174,1.029,233.0,246.63,283.27,340.36,2.684,3,Implantation,3237665000000000.0,2411845000000000.0,60393540000000.0,3.017264e+17,5.999987e+17,32551.161,102.936,881.0,154,132,none,0.0,route_33333
749,1,Oxidation,wet,1282.8167358,H2O,45.44,0.226,33.0,728.731,NOLSM7502821,False,749,1,Photo,1.1399553838527154,18.047,14.95,20.001,196.474,90.001,496.474,3929.473,4911.842,4.91,89.229,30.004,1,45.597,I,365,478.54,107.908,True,749,3,Etching,72.873,51.198,1.03,301.0,314.59,351.27,408.57,2.68925,3,Implantation,4695525000000000.0,1.317511e+16,1807506000000000.0,2.98064e+17,5.999995e+17,32446.177,102.995,881.0,154,114,none,0.0,route_11133
750,1,Oxidation,wet,1270.2389555,H2O,45.43,0.225,32.0,728.858,NOLSM7512822,False,750,1,Photo,1.2121617463546386,19.02,15.021,19.997,195.996,90.0,495.996,3919.919,4899.899,4.894,88.514,29.994,2,24.261,I,365,464.043,106.186,False,750,2,Etching,72.886,50.996,1.025,269.0,283.81,320.5,377.6,2.7150000000000007,2,Implantation,2557378000000000.0,9225372000000.0,575508900000000.0,2.997097e+17,5.999999e+17,32441.521,102.49,878.0,154,114,none,0.0,route_11222
751,1,Oxidation,wet,1279.0427149,H2O,45.46,0.222,29.0,713.971,NOLSM7522823,False,751,1,Photo,1.457003538522026,17.275,15.084,20.005,194.399,90.001,494.399,3887.97,4859.963,4.856,88.81,30.013,3,36.631,I,365,478.127,106.857,True,751,1,Etching,71.397,50.447,1.011,289.0,302.91,339.45000000000005,396.6700000000001,2.6917500000000016,1,Implantation,5884392000000000.0,5.797774e+16,22564131372.0,3.014716e+17,5.999998e+17,32449.708,101.118,882.0,152,117,none,0.0,route_11311
752,1,Oxidation,wet,1283.2036181,H2O,45.66,0.222,29.0,721.066,NOLSM7532824,False,752,2,Photo,1.3128814167763552,17.34,15.036,19.998,195.439,90.0,495.439,3908.787,4885.984,4.881,88.457,30.003,1,30.602,I,365,466.585,106.898,True,752,1,Etching,72.107,50.79,1.02,250.0,263.84,300.42,357.72,2.6930000000000005,1,Implantation,5923203000000000.0,158573200000000.0,235843410402.0,3.000616e+17,6.000007e+17,32456.237,101.975,883.0,153,84,none,0.0,route_12111
753,1,Oxidation,wet,1280.8740904,H2O,45.89,0.223,30.0,729.198,NOLSM7542825,False,753,2,Photo,1.270910613856647,14.003,15.021,19.997,194.947,90.0,494.947,3898.937,4873.671,4.904,88.771,29.996,2,40.624,I,365,471.588,108.046,True,753,2,Etching,72.92,51.323,1.033,238.0,252.96,289.68,347.17,2.7292500000000004,2,Implantation,1.336957e+16,4623857000000.0,724367782663.0,3.006356e+17,6e+17,32463.404,103.309,881.0,155,141,none,0.0,route_12222
754,1,Oxidation,wet,1280.1021674,H2O,45.86,0.226,33.0,721.514,NOLSM7552826,False,754,2,Photo,1.2978426981657805,19.563,15.214,19.997,195.594,90.0,495.594,3911.874,4889.842,4.889,88.714,29.999,3,37.584,I,365,465.359,108.265,True,754,3,Etching,72.151,51.12,1.028,270.0,284.62,321.21000000000004,378.33,2.7082499999999996,3,Implantation,1.262671e+16,117302900000000.0,983912019517.0,2.987244e+17,6.00001e+17,32454.981,102.8,882.0,154,93,none,0.0,route_12333
755,1,Oxidation,wet,1281.3044213,H2O,45.75,0.225,32.0,721.329,NOLSM7562827,False,755,3,Photo,1.3199029043231507,13.227,14.846,20.0,194.694,89.999,494.694,3893.879,4867.348,4.874,88.424,29.995,2,24.633,I,365,465.004,106.136,False,755,2,Etching,72.133,50.889,1.022,320.0,334.19,370.87,428.18,2.7045000000000003,2,Implantation,1.464149e+16,71009350000000.0,7.878307e+17,2.991476e+17,5.999983e+17,32449.884,102.223,878.0,153,171,none,0.0,route_13222
756,1,Oxidation,wet,1275.5657003,H2O,45.74,0.222,29.0,716.87,NOLSM757291,False,756,3,Photo,1.396387117728508,16.77,14.91,20.003,194.66,89.999,494.66,3893.209,4866.511,4.853,88.739,29.996,3,35.7,I,365,474.987,106.911,True,756,1,Etching,71.687,50.543,1.014,309.0,323.24,359.89,417.11,2.7027500000000004,1,Implantation,6964209000000000.0,5521553000000000.0,3.089572e+17,2.99097e+17,6.000016e+17,32444.191,101.359,877.0,152,186,none,0.0,route_13311
757,2,Oxidation,wet,1276.0602743,H2O,45.76,0.223,30.0,720.769,NOLSM758292,False,757,1,Photo,1.2600899160669412,19.922,14.959,20.004,195.246,90.001,495.246,3904.923,4881.154,4.878,88.723,30.005,1,39.348,I,365,479.437,106.964,True,757,1,Etching,72.077,50.807,1.02,316.0,330.72,367.35,424.36,2.7090000000000005,1,Implantation,3590578000000000.0,3.369503e+16,1999220000000.0,2.997058e+17,5.999995e+17,32445.445,102.018,878.0,153,132,none,0.0,route_21111
758,2,Oxidation,wet,1283.8679192,H2O,45.89,0.222,29.0,721.954,NOLSM759293,False,758,1,Photo,1.2750346159763413,10.292,14.934,20.002,195.334,90.0,495.334,3906.685,4883.357,4.88,88.503,30.004,2,30.315,I,365,464.943,107.066,True,758,2,Etching,72.195,50.811,1.02,308.0,322.64,359.29999999999995,416.41,2.7102500000000007,2,Implantation,2.101934e+16,4.971335e+16,8.93006e+16,3.00448e+17,5.99999e+17,32412.236,102.028,878.0,153,150,none,0.0,route_21222
759,2,Oxidation,wet,1273.783436,H2O,45.88,0.223,30.0,712.621,NOLSM760294,False,759,1,Photo,1.3575915827620983,14.536,14.96,19.995,194.724,90.0,494.724,3894.477,4868.097,4.877,89.199,29.999,3,35.121,I,365,472.991,106.953,True,759,3,Etching,71.262,50.83,1.021,317.0,331.41,368.04,425.37,2.70925,3,Implantation,1.186455e+16,32645606689.0,26639639.169,3.014574e+17,6.000017e+17,31636.858,102.074,877.0,153,207,[['Edge-Loc']],1.0,route_21333
760,2,Oxidation,wet,1272.5648581,H2O,45.85,0.223,30.0,716.794,NOLSM761295,False,760,2,Photo,1.256487290381032,16.467,14.95,20.002,195.716,89.999,495.716,3914.328,4892.91,4.895,88.693,30.001,1,33.399,I,365,476.077,106.394,True,760,3,Etching,71.679,50.763,1.019,523.0,539.14,575.96,633.25,2.75625,3,Implantation,7802756000000000.0,1.30873e+16,4.644509e+17,3.004248e+17,6.000003e+17,30152.769,101.907,874.0,153,354,[['Edge-Loc']],1.0,route_22133
764,2,Oxidation,wet,1269.5212442,H2O,44.54,0.213,20.0,709.047,NOLSM765299,False,764,3,Photo,0.8166635327099608,19.019,15.109,19.998,200.446,90.0,500.446,4008.924,5011.155,5.008,92.362,30.0,2,20.124,I,365,469.636,104.745,False,764,2,Etching,70.905,50.328,1.008,159.0,172.28,208.6,265.46,2.6614999999999993,2,Implantation,3111555000000000.0,1.582519e+16,1.134649e+16,2.998645e+17,6.000004e+17,32450.024,100.821,900.0,151,0,none,0.0,route_23222
765,2,Oxidation,wet,1267.4059178,H2O,44.53,0.219,26.0,723.555,NOLSM7662910,False,765,3,Photo,0.783551855587275,17.852,15.029,20.002,200.563,90.0,500.563,4011.267,5014.084,5.01,92.529,29.999,3,25.046,I,365,474.479,104.604,True,765,3,Etching,72.356,49.965,0.999,165.0,178.8,215.29,272.68,2.692,3,Implantation,5573909000000000.0,3.992374e+16,2.377966e+17,3.001736e+17,5.999988e+17,32158.005,99.912,900.0,150,21,none,0.0,route_23333
767,3,Oxidation,wet,1272.8484718,H2O,44.51,0.217,24.0,708.6,NOLSM7682912,False,767,1,Photo,0.8791090445990529,14.982,15.103,20.0,198.843,90.001,498.843,3976.864,4971.079,4.973,91.73,29.998,2,17.932,I,365,467.53,104.529,False,767,2,Etching,70.86,49.901,0.998,187.0,199.96,236.29,293.55,2.6637500000000003,2,Implantation,1.125505e+16,1.12313e+17,141987392451.0,2.990033e+17,5.999988e+17,32657.34,99.752,900.0,150,6,none,0.0,route_31222
769,3,Oxidation,wet,1269.3646801,H2O,44.56,0.218,25.0,711.702,NOLSM7702914,False,769,2,Photo,0.8872630301372673,19.782,14.928,20.0,200.317,89.999,500.317,4006.336,5007.92,5.008,92.137,30.008,1,34.443,I,365,484.872,105.558,True,769,1,Etching,71.17,50.047,1.001,180.0,193.76,230.2,287.08,2.6769999999999996,1,Implantation,1.532339e+16,1.050748e+17,1.807828e+17,3.006332e+17,5.999998e+17,32664.685,100.117,904.0,150,102,none,0.0,route_32111
770,3,Oxidation,wet,1275.8518961,H2O,44.55,0.218,25.0,715.973,NOLSM7712915,False,770,2,Photo,0.9072206362501922,12.41,14.864,19.998,199.996,90.0,499.996,3999.926,4999.907,4.989,91.938,29.999,2,28.852,I,365,469.146,106.354,True,770,2,Etching,71.597,50.415,1.01,211.0,224.85,261.28,318.17,2.6792500000000006,2,Implantation,1.71001e+16,7598722000000000.0,8.455274e+17,3.004396e+17,6.000011e+17,32632.272,101.036,905.0,152,45,none,0.0,route_32222
771,3,Oxidation,wet,1271.2796217,H2O,44.48,0.218,25.0,717.236,NOLSM7722916,False,771,3,Photo,0.9165455819757604,14.492,14.807,19.998,199.847,90.0,499.847,3996.948,4996.185,5.004,91.674,30.002,1,29.796,I,365,473.629,106.058,True,771,3,Etching,71.724,50.827,1.021,190.0,204.82,241.29,298.4,2.7099999999999995,3,Implantation,1.276583e+16,3430457000000000.0,1.230017e+17,2.99124e+17,6.000001e+17,32636.484,102.066,908.0,153,78,none,0.0,route_33133
